,Mouse ID,Drug Regimen,Sex,Age_months,Weight (g),Timepoint,Tumor Volume (mm3),Metastatic Sites,timepoint ID,Duplicate
1624,v603,Ketapril,Female,22,30,20,53.72124193,0,v60320,False
1625,v603,Ketapril,Female,22,30,25,56.07523001,1,v60325,False
1626,v603,Ketapril,Female,22,30,30,57.99055378,1,v60330,False
1627,v603,Ketapril,Female,22,30,35,63.18943184,1,v60335,False
1628,v719,Infubinol,Female,17,30,0,45.0,0,v7190,False
1629,v719,Infubinol,Female,17,30,5,47.18836325,0,v7195,False
1630,v719,Infubinol,Female,17,30,10,51.49705412,1,v71910,False
1631,v719,Infubinol,Female,17,30,15,52.60910758,1,v71915,False
1632,v719,Infubinol,Female,17,30,20,54.04860769,1,v71920,False
1633,v764,Stelasyn,Female,5,30,0,45.0,0,v7640,False
1634,v764,Stelasyn,Female,5,30,5,47.05418474,0,v7645,False
1635,v764,Stelasyn,Female,5,30,10,48.18900062,1,v76410,False
1636,v764,Stelasyn,Female,5,30,15,49.41262418,2,v76415,False
1637,v766,Infubinol,Male,16,27,0,45.0,0,v7660,False
1638,v766,Infubinol,Male,16,27,5,48.15125091,1,v7665,False
1639,v766,Infubinol,Male,16,27,10,50.36310988,1,v76610,False
1640,v766,Infubinol,Male,16,27,15,51.54243058,1,v76615,False
1641,v835,Naftisol,Male,7,29,0,45.0,0,v8350,False
1642,v835,Naftisol,Male,7,29,5,47.15601071,0,v8355,False
1643,v835,Naftisol,Male,7,29,10,48.96591797,0,v83510,False
1644,v835,Naftisol,Male,7,29,15,50.54520646,1,v83515,False
1645,v835,Naftisol,Male,7,29,20,51.29654266,2,v83520,False
1646,v989,Placebo,Male,4,25,0,45.0,0,v9890,False
1647,v989,Placebo,Male,4,25,5,48.85813451,0,v9895,False
1648,v989,Placebo,Male,4,25,10,52.61468889,1,v98910,False
1649,v991,Propriva,Female,10,30,0,45.0,0,v9910,False
1650,v991,Propriva,Female,10,30,5,49.21432799,1,v9915,False
1651,v991,Propriva,Female,10,30,10,52.6449057,1,v99110,False
1652,v991,Propriva,Female,10,30,15,54.588591,1,v99115,False
1653,v991,Propriva,Female,10,30,20,57.74069459,2,v99120,False
1654,v991,Propriva,Female,10,30,25,60.01674733,2,v99125,False
1655,v991,Propriva,Female,10,30,30,62.74364308,3,v99130,False
1656,v991,Propriva,Female,10,30,35,63.89531294,4,v99135,False
1657,v991,Propriva,Female,10,30,40,64.8511286,4,v99140,False
1658,v991,Propriva,Female,10,30,45,70.16774899,4,v99145,False
1659,w140,Zoniferol,Female,19,30,0,45.0,0,w1400,False
1660,w140,Zoniferol,Female,19,30,5,47.71795156,0,w1405,False
1661,w151,Ceftamin,Male,24,25,0,45.0,0,w1510,False
1662,w151,Ceftamin,Male,24,25,5,45.54607595,1,w1515,False
1663,w151,Ceftamin,Male,24,25,10,46.50147609,1,w15110,False
1664,w151,Ceftamin,Male,24,25,15,47.24292865,1,w15115,False
1665,w151,Ceftamin,Male,24,25,20,49.55426295,2,w15120,False
1666,w151,Ceftamin,Male,24,25,25,51.869058700000004,2,w15125,False
1667,w151,Ceftamin,Male,24,25,30,56.76715821,2,w15130,False
1668,w151,Ceftamin,Male,24,25,35,58.33914095,2,w15135,False
1669,w151,Ceftamin,Male,24,25,40,62.18795039,2,w15140,False
1670,w151,Ceftamin,Male,24,25,45,67.52748237,3,w15145,False
1671,w167,Placebo,Female,6,28,0,45.0,0,w1670,False
1672,w167,Placebo,Female,6,28,5,48.78627194,0,w1675,False
1673,w167,Placebo,Female,6,28,10,51.82640965,0,w16710,False
1674,w167,Placebo,Female,6,28,15,53.90048909,0,w16715,False
1675,w167,Placebo,Female,6,28,20,57.54815669,0,w16720,False
1676,w167,Placebo,Female,6,28,25,61.86857673,0,w16725,False
1677,w167,Placebo,Female,6,28,30,67.19787186,0,w16730,False
1678,w167,Placebo,Female,6,28,35,68.13428817,0,w16735,False
1679,w193,Infubinol,Male,22,30,0,45.0,0,w1930,False
1680,w193,Infubinol,Male,22,30,5,45.49385802,0,w1935,False
1681,w193,Infubinol,Male,22,30,10,48.34655046,0,w19310,False
1682,w193,Infubinol,Male,22,30,15,49.38557373,0,w19315,False
1683,w193,Infubinol,Male,22,30,20,50.00513807,0,w19320,False
1684,w350,Propriva,Male,7,26,0,45.0,0,w3500,False
1685,w350,Propriva,Male,7,26,5,48.23211311,0,w3505,False
1686,w350,Propriva,Male,7,26,10,48.89955238,0,w35010,False
1687,w350,Propriva,Male,7,26,15,50.8546323,1,w35015,False
1688,w350,Propriva,Male,7,26,20,52.13232061,1,w35020,False
1689,w350,Propriva,Male,7,26,25,52.80591518,1,w35025,False
1690,w350,Propriva,Male,7,26,30,55.87990896,1,w35030,False
1691,w350,Propriva,Male,7,26,35,56.68355758,1,w35035,False
1692,w350,Propriva,Male,7,26,40,62.32434769,2,w35040,False
1693,w350,Propriva,Male,7,26,45,64.95756185,2,w35045,False
1694,w422,Ketapril,Female,18,26,0,45.0,0,w4220,False
1695,w422,Ketapril,Female,18,26,5,48.45745927,0,w4225,False
1696,w422,Ketapril,Female,18,26,10,49.93597024,0,w42210,False
1697,w422,Ketapril,Female,18,26,15,52.24630985,0,w42215,False
1698,w422,Ketapril,Female,18,26,20,53.67624336,1,w42220,False
1699,w422,Ketapril,Female,18,26,25,56.95791715,2,w42225,False
1700,w422,Ketapril,Female,18,26,30,60.09663467,3,w42230,False
1701,w422,Ketapril,Female,18,26,35,61.40961994,4,w42235,False
1702,w422,Ketapril,Female,18,26,40,63.07258467,4,w42240,False
1703,w422,Ketapril,Female,18,26,45,67.98953001,4,w42245,False
1704,w540,Stelasyn,Female,8,26,0,45.0,0,w5400,False
1705,w540,Stelasyn,Female,8,26,5,45.88537038,1,w5405,False
1706,w540,Stelasyn,Female,8,26,10,47.45906658,1,w54010,False
1707,w540,Stelasyn,Female,8,26,15,48.25014636,2,w54015,False
1708,w540,Stelasyn,Female,8,26,20,50.67272745,2,w54020,False
1709,w540,Stelasyn,Female,8,26,25,52.60026955,2,w54025,False
1710,w575,Zoniferol,Female,16,28,0,45.0,0,w5750,False
1711,w575,Zoniferol,Female,16,28,5,48.91385977,1,w5755,False
1712,w575,Zoniferol,Female,16,28,10,50.13595547,1,w57510,False
1713,w575,Zoniferol,Female,16,28,15,50.86745176,1,w57515,False
1714,w575,Zoniferol,Female,16,28,20,55.5918155,1,w57520,False
1715,w575,Zoniferol,Female,16,28,25,58.58732169,1,w57525,False
1716,w575,Zoniferol,Female,16,28,30,60.15306524,1,w57530,False
1717,w575,Zoniferol,Female,16,28,35,63.68644503,2,w57535,False
1718,w575,Zoniferol,Female,16,28,40,64.93840621,3,w57540,False
1719,w575,Zoniferol,Female,16,28,45,68.40128593,3,w57545,False
1720,w584,Infubinol,Male,3,29,0,45.0,0,w5840,False
1721,w584,Infubinol,Male,3,29,5,46.05193075,0,w5845,False
1722,w584,Infubinol,Male,3,29,10,47.29850794,0,w58410,False
1723,w584,Infubinol,Male,3,29,15,51.26543971,0,w58415,False
1724,w584,Infubinol,Male,3,29,20,53.32350743,1,w58420,False
1725,w584,Infubinol,Male,3,29,25,55.65083791,1,w58425,False
1726,w584,Infubinol,Male,3,29,30,58.26844248,1,w58430,False
1727,w697,Stelasyn,Female,14,30,0,45.0,0,w6970,False
1728,w697,Stelasyn,Female,14,30,5,48.30182261,1,w6975,False
1729,w697,Stelasyn,Female,14,30,10,48.925056,2,w69710,False
1730,w697,Stelasyn,Female,14,30,15,52.65726519,2,w69715,False
1731,w697,Stelasyn,Female,14,30,20,54.22809098,3,w69720,False
1732,w697,Stelasyn,Female,14,30,25,57.610394299999996,3,w69725,False
1733,w697,Stelasyn,Female,14,30,30,60.72063591,3,w69730,False
1734,w697,Stelasyn,Female,14,30,35,63.68904216,3,w69735,False
1735,w746,Propriva,Male,1,26,0,45.0,0,w7460,False
1736,w746,Propriva,Male,1,26,5,49.45327005,0,w7465,False
1737,x111,Propriva,Female,24,27,0,45.0,0,x1110,False
1738,x111,Propriva,Female,24,27,5,46.94101498,1,x1115,False
1739,x111,Propriva,Female,24,27,10,49.12296898,1,x11110,False
1740,x209,Propriva,Female,7,29,0,45.0,0,x2090,False
1741,x209,Propriva,Female,7,29,5,46.75426887,0,x2095,False
1742,x209,Propriva,Female,7,29,10,48.92989543,0,x20910,False
1743,x226,Ceftamin,Male,23,28,0,45.0,0,x2260,False
1744,x264,Naftisol,Female,21,27,0,45.0,0,x2640,False
1745,x264,Naftisol,Female,21,27,5,47.0384145,0,x2645,False
1746,x264,Naftisol,Female,21,27,10,47.88712765,1,x26410,False
1747,x264,Naftisol,Female,21,27,15,50.00231403,1,x26415,False
1748,x264,Naftisol,Female,21,27,20,53.07426973,1,x26420,False
1749,x264,Naftisol,Female,21,27,25,56.89105283,2,x26425,False
1750,x264,Naftisol,Female,21,27,30,58.15869423,3,x26430,False
1751,x264,Naftisol,Female,21,27,35,61.29960778,4,x26435,False
1752,x264,Naftisol,Female,21,27,40,63.28328821,4,x26440,False
1753,x336,Naftisol,Female,4,29,0,45.0,0,x3360,False
1754,x402,Stelasyn,Male,21,28,0,45.0,0,x4020,False
1755,x402,Stelasyn,Male,21,28,5,46.32757027,1,x4025,False
1756,x402,Stelasyn,Male,21,28,10,46.88696249,1,x40210,False
1757,x402,Stelasyn,Male,21,28,15,49.11994779999999,1,x40215,False
1758,x402,Stelasyn,Male,21,28,20,50.41475041,2,x40220,False
1759,x402,Stelasyn,Male,21,28,25,52.43173664,2,x40225,False
1760,x402,Stelasyn,Male,21,28,30,54.35158463,3,x40230,False
1761,x402,Stelasyn,Male,21,28,35,55.24096223,3,x40235,False
1762,x402,Stelasyn,Male,21,28,40,56.69172294,3,x40240,False
1763,x402,Stelasyn,Male,21,28,45,61.61960615,3,x40245,False
1764,x581,Ceftamin,Female,19,28,0,45.0,0,x5810,False
1765,x581,Ceftamin,Female,19,28,5,47.1969266,0,x5815,False
1766,x581,Ceftamin,Female,19,28,10,49.06702788,1,x58110,False
1767,x581,Ceftamin,Female,19,28,15,49.74642744,2,x58115,False
1768,x581,Ceftamin,Female,19,28,20,51.20796943,3,x58120,False
1769,x581,Ceftamin,Female,19,28,25,51.93528318,3,x58125,False
1770,x581,Ceftamin,Female,19,28,30,55.49282602,3,x58130,False
1771,x581,Ceftamin,Female,19,28,35,58.07758293,3,x58135,False
1772,x581,Ceftamin,Female,19,28,40,60.28040549,3,x58140,False
1773,x581,Ceftamin,Female,19,28,45,64.63494887,3,x58145,False
1774,x613,Zoniferol,Female,2,29,0,45.0,0,x6130,False
1775,x613,Zoniferol,Female,2,29,5,46.09704058,0,x6135,False
1776,x613,Zoniferol,Female,2,29,10,46.81817589999999,0,x61310,False
1777,x613,Zoniferol,Female,2,29,15,48.0776464,0,x61315,False
1778,x773,Placebo,Female,21,30,0,45.0,0,x7730,False
1779,x773,Placebo,Female,21,30,5,45.8508307,1,x7735,False
1780,x773,Placebo,Female,21,30,10,47.18920597,2,x77310,False
1781,x773,Placebo,Female,21,30,15,47.67123558,3,x77315,False
1782,x773,Placebo,Female,21,30,20,49.739712899999994,3,x77320,False
1783,x773,Placebo,Female,21,30,25,51.10442109,3,x77325,False
1784,x773,Placebo,Female,21,30,30,52.81311518,4,x77330,False
1785,x773,Placebo,Female,21,30,35,55.19273639,4,x77335,False
1786,x773,Placebo,Female,21,30,40,55.98767551,4,x77340,False
1787,x773,Placebo,Female,21,30,45,58.63497149,4,x77345,False
1788,x822,Ceftamin,Male,3,29,0,45.0,0,x8220,False
1789,x822,Ceftamin,Male,3,29,5,45.67110442,1,x8225,False
1790,x822,Ceftamin,Male,3,29,10,48.98371668,1,x82210,False
1791,x822,Ceftamin,Male,3,29,15,49.69466533,1,x82215,False
1792,x822,Ceftamin,Male,3,29,20,51.91490968,2,x82220,False
1793,x822,Ceftamin,Male,3,29,25,54.04133326,2,x82225,False
1794,x822,Ceftamin,Male,3,29,30,55.44515483,2,x82230,False
1795,x822,Ceftamin,Male,3,29,35,56.79656665,2,x82235,False
1796,x822,Ceftamin,Male,3,29,40,59.55568466,2,x82240,False
1797,x822,Ceftamin,Male,3,29,45,61.38666032,3,x82245,False
1798,x930,Naftisol,Male,13,26,0,45.0,0,x9300,False
1799,x930,Naftisol,Male,13,26,5,46.07823375,0,x9305,False
1800,x930,Naftisol,Male,13,26,10,50.26069441,0,x93010,False
1801,x930,Naftisol,Male,13,26,15,51.97376864,0,x93015,False
1802,x930,Naftisol,Male,13,26,20,52.55606575,0,x93020,False
1803,x930,Naftisol,Male,13,26,25,53.72610129999999,0,x93025,False
1804,y163,Infubinol,Female,17,27,0,45.0,0,y1630,False
1805,y163,Infubinol,Female,17,27,5,48.28497016,0,y1635,False
1806,y163,Infubinol,Female,17,27,10,49.112399100000005,1,y16310,False
1807,y163,Infubinol,Female,17,27,15,51.52306843,1,y16315,False
1808,y163,Infubinol,Female,17,27,20,54.57107607,1,y16320,False
1809,y163,Infubinol,Female,17,27,25,56.17638452,1,y16325,False
1810,y163,Infubinol,Female,17,27,30,59.41253724,2,y16330,False
1811,y163,Infubinol,Female,17,27,35,61.73019562,2,y16335,False
1812,y163,Infubinol,Female,17,27,40,63.62067958,2,y16340,False
1813,y163,Infubinol,Female,17,27,45,67.68556862,3,y16345,False
1814,y260,Ketapril,Female,7,25,0,45.0,0,y2600,False
1815,y260,Ketapril,Female,7,25,5,46.79983867,0,y2605,False
1816,y260,Ketapril,Female,7,25,10,48.08180678,1,y26010,False
1817,y260,Ketapril,Female,7,25,15,50.19615224,2,y26015,False
1818,y260,Ketapril,Female,7,25,20,50.72958174,3,y26020,False
1819,y260,Ketapril,Female,7,25,25,54.43756172,4,y26025,False
1820,y260,Ketapril,Female,7,25,30,58.58267634,4,y26030,False
1821,y260,Ketapril,Female,7,25,35,59.60355821,4,y26035,False
1822,y260,Ketapril,Female,7,25,40,60.91417627,4,y26040,False
1823,y260,Ketapril,Female,7,25,45,62.90944062,4,y26045,False
1824,y478,Placebo,Female,3,25,0,45.0,0,y4780,False
1825,y478,Placebo,Female,3,25,5,48.64107818,1,y4785,False
1826,y478,Placebo,Female,3,25,10,52.28893409,1,y47810,False
1827,y478,Placebo,Female,3,25,15,53.61040585,1,y47815,False
1828,y478,Placebo,Female,3,25,20,56.84885016,1,y47820,False
1829,y478,Placebo,Female,3,25,25,57.82697598,1,y47825,False
1830,y478,Placebo,Female,3,25,30,59.37461452,1,y47830,False
1831,y478,Placebo,Female,3,25,35,61.88802678,1,y47835,False
1832,y478,Placebo,Female,3,25,40,65.97112017,1,y47840,False
1833,y478,Placebo,Female,3,25,45,66.84263453,1,y47845,False
1834,y601,Naftisol,Female,23,25,0,45.0,0,y6010,False
1835,y601,Naftisol,Female,23,25,5,48.47500273,1,y6015,False
1836,y769,Ceftamin,Female,6,27,0,45.0,0,y7690,False
1837,y769,Ceftamin,Female,6,27,5,46.42265176,1,y7695,False
1838,y769,Ceftamin,Female,6,27,10,48.01516261,1,y76910,False
1839,y769,Ceftamin,Female,6,27,15,52.76102114,2,y76915,False
1840,y769,Ceftamin,Female,6,27,20,55.02572434,2,y76920,False
1841,y769,Ceftamin,Female,6,27,25,58.33595901,3,y76925,False
1842,y769,Ceftamin,Female,6,27,30,61.07194886,3,y76930,False
1843,y769,Ceftamin,Female,6,27,35,63.43063221,3,y76935,False
1844,y769,Ceftamin,Female,6,27,40,64.25102761,4,y76940,False
1845,y769,Ceftamin,Female,6,27,45,68.59474498,4,y76945,False
1846,y865,Ceftamin,Male,23,26,0,45.0,0,y8650,False
1847,y865,Ceftamin,Male,23,26,5,46.73500592,1,y8655,False
1848,y865,Ceftamin,Male,23,26,10,49.52273955,1,y86510,False
1849,y865,Ceftamin,Male,23,26,15,50.80651856,1,y86515,False
1850,y865,Ceftamin,Male,23,26,20,52.36198241,1,y86520,False
1851,y865,Ceftamin,Male,23,26,25,57.17353846,2,y86525,False
1852,y865,Ceftamin,Male,23,26,30,59.0332753,3,y86530,False
1853,y865,Ceftamin,Male,23,26,35,61.15313991,3,y86535,False
1854,y865,Ceftamin,Male,23,26,40,63.46954946,3,y86540,False
1855,y865,Ceftamin,Male,23,26,45,64.72983655,3,y86545,False
1856,z234,Naftisol,Female,19,27,0,45.0,0,z2340,False
1857,z234,Naftisol,Female,19,27,5,46.12935706,1,z2345,False
1858,z314,Stelasyn,Female,21,28,0,45.0,0,z3140,False
1859,z314,Stelasyn,Female,21,28,5,45.93471217,0,z3145,False
1860,z435,Propriva,Female,12,26,0,45.0,0,z4350,False
1861,z435,Propriva,Female,12,26,5,47.11597963,0,z4355,False
1862,z435,Propriva,Female,12,26,10,48.71066147,0,z43510,False
1863,z581,Infubinol,Female,24,25,0,45.0,0,z5810,False
1864,z581,Infubinol,Female,24,25,5,49.27309187,1,z5815,False
1865,z581,Infubinol,Female,24,25,10,50.47875016,2,z58110,False
1866,z581,Infubinol,Female,24,25,15,51.1963042,2,z58115,False
1867,z581,Infubinol,Female,24,25,20,51.80794416,2,z58120,False
1868,z581,Infubinol,Female,24,25,25,54.31640682,2,z58125,False
1869,z581,Infubinol,Female,24,25,30,56.28674991,2,z58130,False
1870,z581,Infubinol,Female,24,25,35,58.62839878,3,z58135,False
1871,z581,Infubinol,Female,24,25,40,60.05373963,3,z58140,False
1872,z581,Infubinol,Female,24,25,45,62.75445141,3,z58145,False
1873,z795,Naftisol,Female,13,29,0,45.0,0,z7950,False
1874,z795,Naftisol,Female,13,29,5,46.83347493,0,z7955,False
1875,z795,Naftisol,Female,13,29,10,48.0308039,0,z79510,False
1876,z795,Naftisol,Female,13,29,15,49.36813189,1,z79515,False
1877,z795,Naftisol,Female,13,29,20,53.28065717,1,z79520,False
1878,z795,Naftisol,Female,13,29,25,57.94709984,2,z79525,False
1879,z795,Naftisol,Female,13,29,30,59.78963589999999,2,z79530,False
1880,z795,Naftisol,Female,13,29,35,60.43565416,2,z79535,False
1881,z795,Naftisol,Female,13,29,40,62.37663884,3,z79540,False
1882,z795,Naftisol,Female,13,29,45,65.74107029,3,z79545,False
1883,z969,Naftisol,Male,9,30,0,45.0,0,z9690,False
1884,z969,Naftisol,Male,9,30,5,49.33299873,0,z9695,False
1885,z969,Naftisol,Male,9,30,10,52.65608148,1,z96910,False
1886,z969,Naftisol,Male,9,30,15,54.71300452,2,z96915,False
1887,z969,Naftisol,Male,9,30,20,57.89877823,2,z96920,False
1888,z969,Naftisol,Male,9,30,25,63.14565213,2,z96925,False
1889,z969,Naftisol,Male,9,30,30,65.84101274,3,z96930,False
1890,z969,Naftisol,Male,9,30,35,69.17624607,4,z96935,False
1891,z969,Naftisol,Male,9,30,40,70.31490411,4,z96940,False
1892,z969,Naftisol,Male,9,30,45,73.86784476,4,z96945,False
